2022-08-04 22:18:06,180 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:18:06,180 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:18:06,415 INFO    Thread-56 :11056 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\rkaha\Documents\hopsworks\hopsworks-tutorials\nyc_taxi_fares\wandb\run-20220804_221729-ld19hbke\files\config.yaml
2022-08-04 22:18:21,440 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:18:21,441 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:18:36,698 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:18:36,698 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:18:51,916 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:18:51,917 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:19:07,168 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:19:07,169 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:19:22,392 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:19:22,393 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:19:37,644 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:19:37,644 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:19:52,855 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:19:52,856 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:20:08,077 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:20:08,077 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:20:23,322 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:20:23,323 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:20:38,889 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:20:38,889 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:20:54,143 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:20:54,143 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:21:09,362 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:21:09,362 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:21:24,610 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:21:24,610 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:21:39,865 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:21:39,867 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:21:55,107 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:21:55,108 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:22:10,365 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:22:10,366 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:22:25,594 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
