date,subjectivity,polarity,unix
2022-07-03 00:00:00,4334.215805653342,1556.1070931046468,1656799200000
2022-07-04 00:00:00,0.0,0.0,1656885600000
2022-07-05 00:00:00,0.0,0.0,1656972000000
2022-07-06 00:00:00,0.0,0.0,1657058400000
2022-07-07 00:00:00,0.0,0.0,1657144800000
2022-07-08 00:00:00,0.0,0.0,1657231200000
2022-07-09 00:00:00,0.0,0.0,1657317600000
2022-07-10 00:00:00,0.0,0.0,1657404000000
2022-07-11 00:00:00,1860.5847022232613,564.5210694962004,1657490400000
2022-07-12 00:00:00,5245.445020239681,1639.7670530606958,1657576800000
2022-07-13 00:00:00,9566.514327195851,2901.686468876552,1657663200000
2022-07-14 00:00:00,11077.414455157024,4023.041179696788,1657749600000
2022-07-15 00:00:00,9579.905834204386,3556.0361032710675,1657836000000
2022-07-16 00:00:00,8612.760525711157,3231.040464824753,1657922400000
2022-07-17 00:00:00,4215.00352910143,1331.9570654893448,1658008800000
