,date,open,high,low,close,volume,quote_av,trades,tb_base_av,tb_quote_av,unix
43,2021-01-09 00:00:00,40586.96,41380.0,38720.0,40088.22,75785.979675,3054779029.1617765,1998156,37007.321909,1491990705.5516992,1610143200000
44,2021-01-10 00:00:00,40088.22,41350.0,35111.11,38150.02,118209.544503,4604034729.507071,2628050,55451.344673,2160976896.8280272,1610229600000
45,2021-01-11 00:00:00,38150.02,38264.74,30420.0,35404.47,249131.539943,8426879770.74001,4431451,122133.40619,4133116282.9453015,1610316000000
46,2021-01-12 00:00:00,35410.37,36628.0,32531.0,34051.24,133948.151996,4651302423.484117,2674145,65098.310196,2261732478.8300514,1610402400000
47,2021-01-13 00:00:00,34049.15,37850.0,32380.0,37371.38,124477.914938,4322876606.419626,2514289,63981.038306,2222872691.371912,1610488800000
48,2021-01-14 00:00:00,37371.38,40100.0,36701.23,39144.5,102950.389421,3974826638.1450887,2297466,51264.467092,1979442593.0499995,1610575200000
49,2021-01-15 00:00:00,39145.21,39747.76,34408.0,36742.22,118300.920916,4371588898.681637,2560801,57738.03422,2133723812.7598622,1610661600000
50,2021-01-16 00:00:00,36737.43,37950.0,35357.8,35994.98,86348.431508,3178840336.1492844,2066363,42420.423736,1563160122.0113344,1610748000000
51,2021-01-17 00:00:00,35994.98,36852.5,33850.0,35828.61,80157.727384,2843103040.240664,1860642,39513.638561,1402648632.8512247,1610834400000
52,2021-01-18 00:00:00,35824.99,37469.83,34800.0,36631.27,70698.11875,2554843260.524399,1707766,35621.506048,1289347187.166529,1610920800000
53,2021-01-19 00:00:00,36622.46,37850.0,35844.06,35891.49,79611.307769,2935348499.344214,1939371,38704.68162,1428235709.8519692,1611007200000
54,2021-01-20 00:00:00,35901.94,36415.31,33400.0,35468.23,89368.422918,3126721093.5207763,2234539,42546.634077,1489289968.43647,1611093600000
55,2021-01-21 00:00:00,35468.23,35600.0,30071.0,30850.13,131803.182926,4281220573.93543,2820752,61805.961523,2009389821.2127597,1611180000000
56,2021-01-22 00:00:00,30851.99,33826.53,28850.0,32945.17,142971.684049,4483295872.022273,2707810,70150.188455,2201161570.4986706,1611266400000
57,2021-01-23 00:00:00,32950.0,33456.0,31390.16,32078.0,64595.287675,2089098295.7584367,1700056,32680.776128,1057114174.5522273,1611352800000
58,2021-01-24 00:00:00,32078.0,33071.0,30900.0,32259.9,57978.037966,1864609665.3657017,1528287,27826.119197,895721122.0169544,1611439200000
59,2021-01-25 00:00:00,32259.45,34875.0,31910.0,32254.2,88499.226921,2958759288.5635686,2106548,44489.524132,1488432034.4924214,1611525600000
60,2021-01-26 00:00:00,32254.19,32921.88,30837.37,32467.77,84972.20691,2708545364.4946413,2010392,42402.312917,1352678098.866321,1611612000000
61,2021-01-27 00:00:00,32464.01,32557.29,29241.72,30366.15,95911.961711,2958081421.641559,2065953,46664.381638,1440079785.1205118,1611698400000
62,2021-01-28 00:00:00,30362.19,33783.98,29842.1,33364.86,92621.145617,2953553214.065682,2060660,46067.782326,1468956156.4850712,1611784800000
63,2021-01-29 00:00:00,33368.18,38531.9,31915.4,34252.2,231827.005626,8195593336.228467,4403349,116537.247847,4121941033.6373253,1611871200000
64,2021-01-30 00:00:00,34246.28,34933.0,32825.0,34262.88,84889.68134,2884500062.9380784,2201040,42418.467099,1441981400.6536384,1611957600000
65,2021-01-31 00:00:00,34262.89,34342.69,32171.67,33092.98,68742.280384,2289641045.7580123,1707064,32480.447358,1082502551.5205712,1612044000000
66,2021-02-01 00:00:00,33092.97,34717.27,32296.16,33526.37,82718.276882,2791776658.0056057,1810492,41855.841486,1413158966.728098,1612130400000
67,2021-02-02 00:00:00,33517.09,35984.33,33418.0,35466.24,78056.65988,2716321896.3176084,1789672,39216.563106,1364790964.6368995,1612216800000
68,2021-02-03 00:00:00,35472.71,37662.63,35362.38,37618.87,80784.333663,2951232788.184305,1881740,39863.07506,1456248046.1419172,1612303200000
69,2021-02-04 00:00:00,37620.26,38708.27,36161.95,36936.66,92080.735898,3452669022.1532927,2211866,45516.21369,1707710013.8895385,1612389600000
70,2021-02-05 00:00:00,36936.65,38310.12,36570.0,38290.24,66681.334275,2509278291.7515864,1853253,32756.385031,1232713879.8381383,1612476000000
71,2021-02-06 00:00:00,38289.32,40955.51,38215.94,39186.94,98757.311183,3922095148.9281507,2291646,52015.513362,2065180747.347224,1612562400000
72,2021-02-07 00:00:00,39181.01,39700.0,37351.0,38795.69,84363.679763,3256521384.240611,1976357,40764.388959,1574482907.5639021,1612648800000
73,2021-02-08 00:00:00,38795.69,46794.45,37988.89,46374.87,138597.536914,5881536976.635699,3230961,72345.891568,3069313839.441136,1612735200000
74,2021-02-09 00:00:00,46374.86,48142.19,44961.09,46420.42,115499.861712,5386255398.017187,3119034,57429.564347,2679451036.4918036,1612821600000
75,2021-02-10 00:00:00,46420.42,47310.0,43727.0,44807.58,97154.1822,4431650130.251105,2891592,47971.985731,2190231238.817587,1612908000000
76,2021-02-11 00:00:00,44807.58,48678.9,43994.02,47969.51,89561.081454,4185630934.410895,2570949,46138.33674,2158335922.692323,1612994400000
77,2021-02-12 00:00:00,47968.66,48985.8,46125.0,47287.6,85870.035697,4080571908.9676614,2418841,41841.039135,1990472918.9285848,1613080800000
78,2021-02-13 00:00:00,47298.15,48150.0,46202.53,47153.69,63768.097399,3007710147.4181595,2058823,30996.309859,1462495399.9928117,1613167200000
79,2021-02-14 00:00:00,47156.78,49707.43,47014.17,48577.79,73735.475533,3584808348.8347325,2090070,38752.156681,1884009921.0628607,1613253600000
80,2021-02-15 00:00:00,48580.47,49010.92,45570.79,47911.1,79398.156784,3782219060.664722,2313155,38176.364661,1819251655.7814271,1613340000000
81,2021-02-16 00:00:00,47911.1,50689.18,47003.62,49133.45,88813.266298,4349983777.692368,2199849,45608.603838,2236524604.988356,1613426400000
82,2021-02-17 00:00:00,49133.45,52618.74,48947.0,52119.71,85743.637818,4365831514.815298,2514374,45055.446241,2294099235.2800226,1613512800000
83,2021-02-18 00:00:00,52117.67,52530.0,50901.9,51552.6,60758.046954,3149973077.487466,1891592,28893.358623,1498231635.8439088,1613599200000
84,2021-02-19 00:00:00,51552.61,56368.0,50710.2,55906.0,79659.77802,4251167827.6842465,2339215,40556.020246,2164871310.2239413,1613685600000
85,2021-02-20 00:00:00,55906.0,57700.46,53863.93,55841.19,80948.205314,4551890859.8512745,2642846,38636.066274,2172833878.4409647,1613772000000
86,2021-02-21 00:00:00,55841.19,58352.8,55477.59,57408.57,58166.708511,3317998263.3478894,1950533,29506.089085,1683107088.1573696,1613858400000
87,2021-02-22 00:00:00,57412.35,57508.47,47622.0,54087.67,134019.434944,7213386720.436798,3313083,63677.661979,3427217154.5209727,1613944800000
88,2021-02-23 00:00:00,54087.67,54183.59,44892.56,48891.0,169375.025051,8215839131.243385,3825196,82464.142992,4002195292.097356,1614031200000
89,2021-02-24 00:00:00,48891.0,51374.99,46988.69,49676.2,91881.209252,4574033001.379536,2194532,45750.714831,2278566606.1383467,1614117600000
90,2021-02-25 00:00:00,49676.21,52041.73,46674.34,47073.73,83310.673121,4152188728.141615,2305679,40610.664759,2026068517.6463618,1614204000000
91,2021-02-26 00:00:00,47073.73,48424.11,44106.78,46276.87,109423.200663,5086374532.734615,2371766,53626.904622,2494190193.252283,1614290400000
92,2021-02-27 00:00:00,46276.88,48394.0,45000.0,46106.43,66060.834292,3105897438.550972,1757720,31987.019647,1505012110.949598,1614376800000
93,2021-02-28 00:00:00,46103.67,46638.46,43000.0,45135.66,83055.369042,3708359965.4545813,1838345,40688.17185,1817797446.602381,1614463200000
94,2021-03-01 00:00:00,45134.11,49790.0,44950.53,49587.03,85086.111648,4057515794.8657284,2147223,42616.994361,2032566685.614307,1614549600000
95,2021-03-02 00:00:00,49595.76,50200.0,47047.6,48440.65,64221.06214,3120472069.909453,1855583,31377.038077,1525145370.1435206,1614636000000
96,2021-03-03 00:00:00,48436.61,52640.0,48100.71,50349.37,81035.913705,4109521257.5407004,2242131,40955.368399,2077586898.6782105,1614722400000
97,2021-03-04 00:00:00,50349.37,51773.88,47500.0,48374.09,82649.716829,4079837240.856762,2291936,40269.977888,1987955554.8048146,1614808800000
98,2021-03-05 00:00:00,48374.09,49448.93,46300.0,48751.71,78192.496372,3727133104.8373103,2054216,38318.310377,1827025012.2175493,1614895200000
99,2021-03-06 00:00:00,48746.81,49200.0,47070.0,48882.2,44399.234242,2143910705.2915032,1476474,21500.615617,1038365872.9799548,1614981600000
100,2021-03-07 00:00:00,48882.2,51450.03,48882.2,50971.75,55235.028032,2778875909.4491262,1758101,27885.596964,1402782879.7211535,1615068000000
101,2021-03-08 00:00:00,50959.11,52402.78,49274.67,52375.17,66987.359664,3400847931.036074,1999401,33595.42957,1706117798.1054995,1615154400000
102,2021-03-09 00:00:00,52375.18,54895.0,51789.41,54884.5,71656.737076,3861450964.6549034,2194398,35011.541086,1886844773.68463,1615240800000
103,2021-03-10 00:00:00,54874.67,57387.69,53005.0,55851.59,84749.238943,4700197563.359213,2647284,42651.887405,2366856292.8667717,1615327200000
104,2021-03-11 00:00:00,55851.59,58150.0,54272.82,57773.16,81914.812859,4612366201.00222,2509970,40603.449668,2288704819.0951066,1615413600000
105,2021-03-12 00:00:00,57773.15,58081.51,54962.84,57221.72,73405.406047,4162054726.378839,2489931,35802.941462,2030616300.4734313,1615500000000
106,2021-03-13 00:00:00,57221.72,61844.0,56078.23,61188.39,83245.091346,4933383453.245978,2559002,44387.231918,2631390814.772793,1615586400000
107,2021-03-14 00:00:00,61188.38,61724.79,58966.78,58968.31,52601.05275,3176397573.8846426,1829769,25325.26705,1530051005.3980403,1615672800000
108,2021-03-15 00:00:00,58976.08,60633.43,54600.0,55605.2,102771.427298,5874241052.093372,2683815,49825.438347,2848907086.6343694,1615759200000
109,2021-03-16 00:00:00,55605.2,56938.29,53271.34,56900.75,77986.694355,4304259207.6451,2241208,37825.501493,2088111362.5512383,1615845600000
110,2021-03-17 00:00:00,56900.74,58974.73,54123.69,58912.97,70421.620841,3960992972.154292,2204296,34778.745775,1957825522.6803286,1615932000000
111,2021-03-18 00:00:00,58912.97,60129.97,57023.0,57648.16,66580.406675,3900885761.212806,2040947,32287.379911,1892327691.3666964,1616018400000
112,2021-03-19 00:00:00,57641.0,59468.0,56270.74,58030.01,52392.652961,3052711147.934925,1885830,25552.511223,1489274083.2643423,1616104800000
113,2021-03-20 00:00:00,58030.01,59880.0,57820.17,58102.28,44476.941776,2616535093.051585,1724131,22212.446723,1307023993.1234434,1616191200000
114,2021-03-21 00:00:00,58100.02,58589.1,55450.11,57351.56,48564.470274,2774223129.62381,1773546,23648.941676,1350989191.2768385,1616277600000
115,2021-03-22 00:00:00,57351.56,58430.73,53650.0,54083.25,62581.626169,3527479514.325653,1927345,30749.059028,1733579080.5690005,1616364000000
116,2021-03-23 00:00:00,54083.25,55830.9,53000.0,54340.89,59789.365427,3264650774.8174615,1740349,29563.40974,1614722150.8192565,1616450400000
117,2021-03-24 00:00:00,54342.8,57200.0,51700.0,52303.65,83537.465021,4583159614.046461,2401988,39323.130067,2161386678.806821,1616536800000
118,2021-03-25 00:00:00,52303.66,53287.0,50427.56,51293.78,87400.534538,4536327184.95786,2099425,42947.397733,2229351569.587026,1616623200000
119,2021-03-26 00:00:00,51293.78,55073.46,51214.6,55025.59,63813.774692,3397036140.7516375,1773150,31822.545238,1694326043.3371158,1616709600000
120,2021-03-27 00:00:00,55025.59,56700.36,53950.0,55817.14,50105.475055,2767070175.861931,1528776,24739.948471,1365965317.2505236,1616796000000
121,2021-03-28 00:00:00,55817.14,56559.75,54691.84,55777.63,39050.387511,2178777329.4452167,1551283,19262.725935,1074959545.959009,1616882400000
122,2021-03-29 00:00:00,55777.65,58405.82,54800.01,57635.47,67857.937398,3877131109.734646,1983437,34373.804556,1963800173.6560595,1616965200000
123,2021-03-30 00:00:00,57635.46,59368.0,57071.35,58746.57,55122.443122,3221944107.4550304,1612744,27541.52668,1610812657.9299018,1617051600000
124,2021-03-31 00:00:00,58746.57,59800.0,56769.0,58740.55,60975.542666,3575976083.804576,1928224,31074.813187,1823822792.91045,1617138000000
125,2021-04-01 00:00:00,58739.46,59490.0,57935.45,58720.44,47415.61722,2789238879.9433737,1594431,22966.256736,1351151697.892222,1617224400000
126,2021-04-02 00:00:00,58720.45,60200.0,58428.57,58950.01,47382.418781,2811159761.2684674,1666356,23695.695154,1406393729.8307693,1617310800000
127,2021-04-03 00:00:00,58950.01,59791.72,56880.0,57051.94,47409.852113,2783151686.164537,1606805,23057.967017,1353960264.6219625,1617397200000
128,2021-04-04 00:00:00,57051.95,58492.85,56388.0,58202.01,41314.081973,2380139010.7302327,1499113,20609.134161,1187123542.5798833,1617483600000
129,2021-04-05 00:00:00,58202.01,59272.0,56777.77,59129.99,54258.01579,3155214764.1644855,2035877,27269.49269,1586344787.554169,1617570000000
130,2021-04-06 00:00:00,59129.99,59495.24,57413.02,57991.15,54201.000727,3166911557.1481576,1960513,26699.197872,1560539125.7780592,1617656400000
131,2021-04-07 00:00:00,57990.03,58655.0,55473.0,55953.45,71228.405659,4053294016.4845147,2206433,34737.582155,1977438033.9286299,1617742800000
132,2021-04-08 00:00:00,55953.44,58153.31,55700.0,58077.52,44283.147019,2531779682.552427,1661080,22161.69051,1267126859.4438906,1617829200000
133,2021-04-09 00:00:00,58077.52,58894.9,57654.0,58142.54,40831.884911,2378340697.289584,1615962,20354.234456,1185679367.9100363,1617915600000
134,2021-04-10 00:00:00,58142.55,61500.0,57900.01,59769.13,69906.424117,4197138552.4690337,2470398,36018.637566,2162858397.75344,1618002000000
135,2021-04-11 00:00:00,59769.13,60699.0,59232.52,60002.43,41156.715391,2462032926.6179814,1746102,20798.058779,1244349091.4434774,1618088400000
136,2021-04-12 00:00:00,59998.8,61300.0,59350.59,59860.0,56375.037117,3393042867.8714666,1806298,27645.201153,1664588823.4110289,1618174800000
137,2021-04-13 00:00:00,59860.01,63777.77,59805.15,63575.0,82848.688746,5154877375.389618,2703735,41662.533028,2592724448.3698506,1618261200000
138,2021-04-14 00:00:00,63575.01,64854.0,61301.0,62959.53,82616.343993,5239081228.156977,2645625,40070.377527,2542171083.4126883,1618347600000
139,2021-04-15 00:00:00,62959.53,63800.0,62020.0,63159.98,51649.70034,3248931738.293182,1938028,25628.168379,1612303095.2882545,1618434000000
140,2021-04-16 00:00:00,63158.74,63520.61,60000.0,61334.8,91764.139884,5647292669.615494,2639940,43570.023147,2680750914.504573,1618520400000
141,2021-04-17 00:00:00,61334.81,62506.05,59580.91,60006.66,58912.256128,3605701810.675047,2268816,28386.274106,1737722135.3795059,1618606800000
142,2021-04-18 00:00:00,60006.67,60499.0,50931.3,56150.01,124882.131824,6949379727.429154,3444089,59404.616809,3303953081.096218,1618693200000
143,2021-04-19 00:00:00,56150.01,57526.81,54221.58,55633.14,78229.042267,4398619580.647143,2390527,38362.384979,2156617047.238732,1618779600000
144,2021-04-20 00:00:00,55633.14,57076.24,53329.96,56425.0,72744.482151,4037701391.6195264,2148820,35519.589727,1971916967.5849755,1618866000000
145,2021-04-21 00:00:00,56425.0,56757.91,53536.02,53787.63,66984.756909,3704549578.6973033,2134946,32188.929493,1780065583.272094,1618952400000
146,2021-04-22 00:00:00,53787.62,55521.48,50500.0,51690.96,104656.631337,5594983857.318092,2744621,50550.77147,2703745286.3887057,1619038800000
147,2021-04-23 00:00:00,51690.95,52131.85,47500.0,51125.14,132230.780719,6571097317.467918,2888237,63769.621253,3170392794.0548844,1619125200000
148,2021-04-24 00:00:00,51110.56,51166.22,48657.14,50047.84,55361.512573,2762081002.878663,1164985,26782.233007,1336607709.8567977,1619211600000
149,2021-04-25 00:00:00,50047.84,50567.91,46930.0,49066.77,58255.645004,2867858315.1873198,1475479,27767.331394,1367920871.5281665,1619298000000
150,2021-04-26 00:00:00,49066.76,54356.62,48753.44,54001.39,86310.802124,4555688503.3973875,2174544,43183.936749,2277375506.8553133,1619384400000
151,2021-04-27 00:00:00,54001.38,55460.0,53222.0,55011.97,54064.034675,2949719328.3669896,1568666,25631.074629,1398731801.1763363,1619470800000
152,2021-04-28 00:00:00,55011.97,56428.0,53813.16,54846.22,55130.459015,3020242787.5066776,1830042,26762.033422,1466278915.015322,1619557200000
153,2021-04-29 00:00:00,54846.23,55195.84,52330.94,53555.0,52486.019455,2823220335.4760413,1763676,25339.743902,1362821167.9325395,1619643600000
